,Equipo,MetaEquipo,Tabla,Link,TableNo
3795,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_standard_stats,https://fbref.com/en/squads/c9d59c6c/2018-2019/Pumas-UNAM-Stats#all_stats_standard,0
3796,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_standard_stats,https://fbref.com/en/squads/c9d59c6c/2019-2020/Pumas-UNAM-Stats#all_stats_standard,0
3797,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_standard_stats,https://fbref.com/en/squads/c9d59c6c/2020-2021/Pumas-UNAM-Stats#all_stats_standard,0
3798,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_standard_stats,https://fbref.com/en/squads/c9d59c6c/2021-2022/Pumas-UNAM-Stats#all_stats_standard,0
3799,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_standard_stats,https://fbref.com/en/squads/c9d59c6c/2022-2023/Pumas-UNAM-Stats#all_stats_standard,0
3800,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_standard_stats,https://fbref.com/en/squads/c9d59c6c/2023-2024/Pumas-UNAM-Stats#all_stats_standard,0
3801,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2003-2004/Pumas-UNAM-Stats#all_matchlogs,1
3802,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2004-2005/Pumas-UNAM-Stats#all_matchlogs,1
3803,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2005-2006/Pumas-UNAM-Stats#all_matchlogs,1
3804,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2006-2007/Pumas-UNAM-Stats#all_matchlogs,1
3805,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2007-2008/Pumas-UNAM-Stats#all_matchlogs,1
3806,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2008-2009/Pumas-UNAM-Stats#all_matchlogs,1
3807,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2009-2010/Pumas-UNAM-Stats#all_matchlogs,1
3808,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2010-2011/Pumas-UNAM-Stats#all_matchlogs,1
3809,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2011-2012/Pumas-UNAM-Stats#all_matchlogs,1
3810,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2012-2013/Pumas-UNAM-Stats#all_matchlogs,1
3811,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2013-2014/Pumas-UNAM-Stats#all_matchlogs,1
3812,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2014-2015/Pumas-UNAM-Stats#all_matchlogs,1
3813,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2015-2016/Pumas-UNAM-Stats#all_matchlogs,1
3814,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2016-2017/Pumas-UNAM-Stats#all_matchlogs,1
3815,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2017-2018/Pumas-UNAM-Stats#all_matchlogs,1
3816,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2018-2019/Pumas-UNAM-Stats#all_matchlogs,1
3817,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2019-2020/Pumas-UNAM-Stats#all_matchlogs,1
3818,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2020-2021/Pumas-UNAM-Stats#all_matchlogs,1
3819,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2021-2022/Pumas-UNAM-Stats#all_matchlogs,1
3820,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2022-2023/Pumas-UNAM-Stats#all_matchlogs,1
3821,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2023-2024/Pumas-UNAM-Stats#all_matchlogs,1
3821,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_scores_and_features,https://fbref.com/en/squads/c9d59c6c/2024-2025/Pumas-UNAM-Stats#all_matchlogs,1
3822,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2003-2004/Pumas-UNAM-Stats#all_stats_keeper,2
3823,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2004-2005/Pumas-UNAM-Stats#all_stats_keeper,2
3824,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2005-2006/Pumas-UNAM-Stats#all_stats_keeper,2
3825,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2006-2007/Pumas-UNAM-Stats#all_stats_keeper,2
3826,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2007-2008/Pumas-UNAM-Stats#all_stats_keeper,2
3827,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2008-2009/Pumas-UNAM-Stats#all_stats_keeper,2
3828,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2009-2010/Pumas-UNAM-Stats#all_stats_keeper,2
3829,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2010-2011/Pumas-UNAM-Stats#all_stats_keeper,2
3830,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2011-2012/Pumas-UNAM-Stats#all_stats_keeper,2
3831,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2012-2013/Pumas-UNAM-Stats#all_stats_keeper,2
3832,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2013-2014/Pumas-UNAM-Stats#all_stats_keeper,2
3833,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2014-2015/Pumas-UNAM-Stats#all_stats_keeper,2
3834,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2015-2016/Pumas-UNAM-Stats#all_stats_keeper,2
3835,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2016-2017/Pumas-UNAM-Stats#all_stats_keeper,2
3836,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2017-2018/Pumas-UNAM-Stats#all_stats_keeper,2
3837,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2018-2019/Pumas-UNAM-Stats#all_stats_keeper,2
3838,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2019-2020/Pumas-UNAM-Stats#all_stats_keeper,2
3839,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2020-2021/Pumas-UNAM-Stats#all_stats_keeper,2
3840,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2021-2022/Pumas-UNAM-Stats#all_stats_keeper,2
3841,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2022-2023/Pumas-UNAM-Stats#all_stats_keeper,2
3842,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2023-2024/Pumas-UNAM-Stats#all_stats_keeper,2
3843,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2003-2004/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3844,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2004-2005/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3845,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2005-2006/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3846,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2006-2007/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3847,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2007-2008/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3848,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2008-2009/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3849,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2009-2010/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3850,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2010-2011/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3851,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2011-2012/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3852,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2012-2013/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3853,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2013-2014/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3854,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2014-2015/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3855,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2015-2016/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3856,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2016-2017/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3857,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2017-2018/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3858,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2018-2019/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3859,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2019-2020/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3860,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2020-2021/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3861,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2021-2022/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3862,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2022-2023/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3863,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_adv_goalkeeping,https://fbref.com/en/squads/c9d59c6c/2023-2024/Pumas-UNAM-Stats#all_stats_keeper_adv,3
3864,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2003-2004/Pumas-UNAM-Stats#all_stats_shooting,4
3865,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2004-2005/Pumas-UNAM-Stats#all_stats_shooting,4
3866,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2005-2006/Pumas-UNAM-Stats#all_stats_shooting,4
3867,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2006-2007/Pumas-UNAM-Stats#all_stats_shooting,4
3868,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2007-2008/Pumas-UNAM-Stats#all_stats_shooting,4
3869,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2008-2009/Pumas-UNAM-Stats#all_stats_shooting,4
3870,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2009-2010/Pumas-UNAM-Stats#all_stats_shooting,4
3871,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2010-2011/Pumas-UNAM-Stats#all_stats_shooting,4
3872,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2011-2012/Pumas-UNAM-Stats#all_stats_shooting,4
3873,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2012-2013/Pumas-UNAM-Stats#all_stats_shooting,4
3874,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2013-2014/Pumas-UNAM-Stats#all_stats_shooting,4
3875,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2014-2015/Pumas-UNAM-Stats#all_stats_shooting,4
3876,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2015-2016/Pumas-UNAM-Stats#all_stats_shooting,4
3877,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2016-2017/Pumas-UNAM-Stats#all_stats_shooting,4
3878,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2017-2018/Pumas-UNAM-Stats#all_stats_shooting,4
3879,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2018-2019/Pumas-UNAM-Stats#all_stats_shooting,4
3880,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2019-2020/Pumas-UNAM-Stats#all_stats_shooting,4
3881,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2020-2021/Pumas-UNAM-Stats#all_stats_shooting,4
3882,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2021-2022/Pumas-UNAM-Stats#all_stats_shooting,4
3883,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2022-2023/Pumas-UNAM-Stats#all_stats_shooting,4
3884,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_shootin,https://fbref.com/en/squads/c9d59c6c/2023-2024/Pumas-UNAM-Stats#all_stats_shooting,4
3885,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2003-2004/Pumas-UNAM-Stats#all_stats_passing,5
3886,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2004-2005/Pumas-UNAM-Stats#all_stats_passing,5
3887,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2005-2006/Pumas-UNAM-Stats#all_stats_passing,5
3888,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2006-2007/Pumas-UNAM-Stats#all_stats_passing,5
3889,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2007-2008/Pumas-UNAM-Stats#all_stats_passing,5
3890,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2008-2009/Pumas-UNAM-Stats#all_stats_passing,5
3891,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2009-2010/Pumas-UNAM-Stats#all_stats_passing,5
3892,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2010-2011/Pumas-UNAM-Stats#all_stats_passing,5
3893,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2011-2012/Pumas-UNAM-Stats#all_stats_passing,5
3894,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2012-2013/Pumas-UNAM-Stats#all_stats_passing,5
3895,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2013-2014/Pumas-UNAM-Stats#all_stats_passing,5
3896,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2014-2015/Pumas-UNAM-Stats#all_stats_passing,5
3897,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2015-2016/Pumas-UNAM-Stats#all_stats_passing,5
3898,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2016-2017/Pumas-UNAM-Stats#all_stats_passing,5
3899,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2017-2018/Pumas-UNAM-Stats#all_stats_passing,5
3900,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2018-2019/Pumas-UNAM-Stats#all_stats_passing,5
3901,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2019-2020/Pumas-UNAM-Stats#all_stats_passing,5
3902,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2020-2021/Pumas-UNAM-Stats#all_stats_passing,5
3903,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2021-2022/Pumas-UNAM-Stats#all_stats_passing,5
3904,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2022-2023/Pumas-UNAM-Stats#all_stats_passing,5
3905,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_passing,https://fbref.com/en/squads/c9d59c6c/2023-2024/Pumas-UNAM-Stats#all_stats_passing,5
3906,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2003-2004/Pumas-UNAM-Stats#all_stats_passing_types,6
3907,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2004-2005/Pumas-UNAM-Stats#all_stats_passing_types,6
3908,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2005-2006/Pumas-UNAM-Stats#all_stats_passing_types,6
3909,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2006-2007/Pumas-UNAM-Stats#all_stats_passing_types,6
3910,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2007-2008/Pumas-UNAM-Stats#all_stats_passing_types,6
3911,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2008-2009/Pumas-UNAM-Stats#all_stats_passing_types,6
3912,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2009-2010/Pumas-UNAM-Stats#all_stats_passing_types,6
3913,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2010-2011/Pumas-UNAM-Stats#all_stats_passing_types,6
3914,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2011-2012/Pumas-UNAM-Stats#all_stats_passing_types,6
3915,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2012-2013/Pumas-UNAM-Stats#all_stats_passing_types,6
3916,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2013-2014/Pumas-UNAM-Stats#all_stats_passing_types,6
3917,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2014-2015/Pumas-UNAM-Stats#all_stats_passing_types,6
3918,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2015-2016/Pumas-UNAM-Stats#all_stats_passing_types,6
3919,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2016-2017/Pumas-UNAM-Stats#all_stats_passing_types,6
3920,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2017-2018/Pumas-UNAM-Stats#all_stats_passing_types,6
3921,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2018-2019/Pumas-UNAM-Stats#all_stats_passing_types,6
3922,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2019-2020/Pumas-UNAM-Stats#all_stats_passing_types,6
3923,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2020-2021/Pumas-UNAM-Stats#all_stats_passing_types,6
3924,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2021-2022/Pumas-UNAM-Stats#all_stats_passing_types,6
3925,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2022-2023/Pumas-UNAM-Stats#all_stats_passing_types,6
3926,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_pass_types,https://fbref.com/en/squads/c9d59c6c/2023-2024/Pumas-UNAM-Stats#all_stats_passing_types,6
3927,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2003-2004/Pumas-UNAM-Stats#all_stats_gca,7
3928,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2004-2005/Pumas-UNAM-Stats#all_stats_gca,7
3929,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2005-2006/Pumas-UNAM-Stats#all_stats_gca,7
3930,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2006-2007/Pumas-UNAM-Stats#all_stats_gca,7
3931,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2007-2008/Pumas-UNAM-Stats#all_stats_gca,7
3932,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2008-2009/Pumas-UNAM-Stats#all_stats_gca,7
3933,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2009-2010/Pumas-UNAM-Stats#all_stats_gca,7
3934,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2010-2011/Pumas-UNAM-Stats#all_stats_gca,7
3935,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2011-2012/Pumas-UNAM-Stats#all_stats_gca,7
3936,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2012-2013/Pumas-UNAM-Stats#all_stats_gca,7
3937,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2013-2014/Pumas-UNAM-Stats#all_stats_gca,7
3938,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2014-2015/Pumas-UNAM-Stats#all_stats_gca,7
3939,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2015-2016/Pumas-UNAM-Stats#all_stats_gca,7
3940,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2016-2017/Pumas-UNAM-Stats#all_stats_gca,7
3941,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2017-2018/Pumas-UNAM-Stats#all_stats_gca,7
3942,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2018-2019/Pumas-UNAM-Stats#all_stats_gca,7
3943,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2019-2020/Pumas-UNAM-Stats#all_stats_gca,7
3944,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2020-2021/Pumas-UNAM-Stats#all_stats_gca,7
3945,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2021-2022/Pumas-UNAM-Stats#all_stats_gca,7
3946,Pumas UNAM,Pumas_UNAM,Pumas_UNAM_goal_and_shot_creation,https://fbref.com/en/squads/c9d59c6c/2022-2023/Pumas-UNAM-Stats#all_stats_gca,7
